date,usinr,gdp,inflation,interest,leap,election,dow_jones,gold,oil,points
1992-08-04,30.026,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2686.49
1992-08-05,30.003,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2630.23
1992-08-06,30.039,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2529.59
1992-08-07,30.026,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2590.68
1992-08-10,30.026,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2668.25
1992-08-11,30.012,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2693.42
1992-08-12,30.044,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2678.83
1992-08-14,30.035,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2795.18
1992-08-17,30.03,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2889.08
1992-08-18,30.03,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2921.53
1992-08-19,30.071,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2982.6
1992-08-20,30.053,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2995.25
1992-08-21,30.139,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3034.94
1992-08-24,30.102,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3053.12
1992-08-25,30.111,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2959.41
1992-08-26,30.166,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2909.32
1992-08-27,30.285,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,2996.98
1992-08-28,30.769,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3031.63
1992-09-01,30.12,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3070.49
1992-09-02,30.062,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3040.57
1992-09-03,30.087,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3079.53
1992-09-04,30.071,5.48239602,11.78781704,9.132749406,1,0,3284.08,4334.0,20.58,3166.1
